ANO_CENSO;TRIMESTRE;NOFORMULAR;FECHADILI;REGION;OB_FORMAL;AMPLIACION;ESTADO_ACT;MOVIMIENTO;ESTRATO;USO;USO_DOS;MESINICIO;ANOINICIO;MESREINICI;ANOREINICI;MESCULMINA;ANOCULMINA;AREATOTZC;AREAUNITGA;UNIDADESGA;PRECIOUNIG;TIPOVALOR;SIS_CONSTR;MANO_OBRAP;MANO_OBRAT;MANO_OBRAF;AREA_LOTE;AREAVENDIB;NUMUNIDEST;NUMUNIVEN;NUMUNIXVEN;NRO_EDIFIC;NRO_PISOS;CAPITULO;GRADOAVANC;PRECIOVTAX;TIPOVRDEST;AREATOTCO2;AREAVENUNI;TIPOVIVI;RANVIVI;MEZ_OBRA;CONCRETO;Destino2;id;LOCALIDAD2;DPTO_MPIO
2015;3;62415;10/06/2015;11;1;2;1;C;6;1;0;6;2014;0;0;0;0;1374;15;63;20000;2;2;5;80;0;0;3912;35;0;0;1;4;4;20;6084;1;5286;112;2;6;2;2;1;3246;1;11001
2015;2;57832;07/03/2015;11;1;2;1;C;6;1;0;12;2013;0;0;0;0;2378;14;104;20000;2;2;20;90;0;0;5864;56;0;0;1;8;3;40;6084;1;8242;105;2;6; ; ;1;3247;2;11001
2015;2;62415;07/09/2015;11;1;2;1;C;6;1; ;6;2014;0;0;0;0;1374;15;63;20000;2;2;5;75;0;0;3912;35;0;0;1;4;3;15;6084;1;5286;112;2;6; ; ;1;3248;1;11001
2016;2;62415;07/02/2016;11;1;2;3;T;6;1;0;6;2014;0;0;7;2016;1374;15;63;20000;2;2;0;0;0;0;3912;35;0;0;1;4;6;100;6084;1;5286;112;2;6;2;2;1;3249;1;11001
2016;4;74469;11/21/16;11;1;2;1;C;4;1;0;1;2016;0;0;0;0;1609;10;213;20000;2;2;16;53;0;0;8471;198;1;5;1;16;2;30;6084;1;10080;43;2;5;2;2;1;3250;3;11001
2017;3;83349;08/28/17;11;1;2;1;C;5;1; ;4;2017;0;0;0;0;507;11;50;20000;2;2;10;30;0;0;2950;24;0;24;1;5;2;20;6080;1;3457;123;2;6;2;2;1;3251;1;11001
2015;2;55947;07/04/2015;11;2;2;3;T;6;1;0;10;2013;0;0;6;2015;300;13;15;16000;1;2;0;0;0;0;1700;15;1;0;1;5;6;100;6079;1;2000;113;2;6; ; ;1;3252;1;11001
2017;4;85271;12/19/17;11;1;2;1;C;5;1; ;8;2017;0;0;0;0;1489;12;69;25000;2;2;4;21;0;1127;3281;32;3;8;1;5;2;30;6079;1;4770;103;2;6;2;2;1;3253;11;11001
2012;3;45517;10/05/2012;11;1;2;1;C;6;1;0;7;2012;0;0;0;0;268;10;21;10000;2;2;10;12;0;0;2192;14;0;0;0;0;2;5;6078;1;2460;157;2;6; ; ;1;3254;2;11001
2016;1;60097;04/04/2016;11;1;2;1;C;5;1;0;2;2014;0;0;0;0;644;10;41;16000;2;2;12;23;0;0;2494;19;0;4;1;6;3;95;6077;1;3138;131;2;6;2;2;1;3255;1;11001
2017;4;69397;01/09/2018;11;1;2;1;C;3;1; ;5;2015;0;0;0;0;182;10;44;11000;2;2;0;6;0;0;1953;44;0;8;1;5;5;90;6076;1;2135;44;2;5;2;2;1;3256;13;11001
2017;1;60283;04/08/2017;11;1;2;1;C;5;1; ;3;2014;0;0;0;0;5924;13;152;20000;2;2;8;52;0;0;13832;76;0;36;0;0;5;100;6073;1;19756;182;2;6;2;2;1;3257;11;11001
2017;3;82639;09/26/17;11;1;2;1;C;4;1; ;1;2017;0;0;0;0;180;0;0;0;0;2;12;68;0;0;1494;30;0;5;1;5;3;30;6072;1;1674;50;2;6;2;2;1;3258;11;11001
2015;4;65140;12/02/2015;11;1;2;1;C;4;1;0;12;2014;0;0;0;0;1646;11;6;20000;2;2;0;6;0;0;3534;34;0;4;1;7;2;50;6070;2;5180;104;2;6;2;2;1;3259;2;11001
2014;3;64039;10/10/2014;11;1;2;1;N;6;1;0;9;2014;0;0;0;0;438;11;34;20000;2;2;7;16;0;720;3035;18;10;8;1;6;1;60;6070;1;3473;169;2;6; ; ;1;3260;1;11001
2014;4;64792;12/03/2014;11;1;2;1;N;4;1;0;12;2014;0;0;0;0;538;12;20;15000;2;2;2;15;0;506;1870;19;14;5;1;5;1;40;6068;1;2408;98;2;6; ; ;1;3261;2;11001
2015;1;64792;03/04/2015;11;1;2;1;C;4;1;0;12;2014;0;0;0;0;538;12;20;15000;2;2;5;20;0;0;1870;19;0;5;1;5;2;50;6068;1;2408;98;2;6; ; ;1;3262;2;11001
2015;2;64792;06/02/2015;11;1;2;1;C;4;1;0;12;2014;0;0;0;0;538;12;20;15000;2;2;8;42;0;0;1870;19;4;1;1;5;3;10;6068;1;2408;98;2;6; ; ;1;3263;2;11001
2015;3;65140;09/02/2015;11;1;2;1;C;4;1;0;12;2014;0;0;0;0;1646;11;6;20000;2;2;11;80;0;0;3534;34;0;4;1;7;2;30;6068;1;5180;104;2;6;2;2;1;3264;2;11001
2014;4;62359;01/30/15;11;1;2;1;C;6;1;0;6;2014;0;0;0;0;1332;12;68;20000;2;2;3;27;0;0;3967;32;0;20;1;5;2;20;6067;1;5299;124;2;6; ; ;1;3265;1;11001
2014;3;59825;10/07/2014;11;1;2;1;C;6;1; ;2;2014;0;0;0;0;653;15;31;20000;2;2;3;20;0;0;1808;15;6;8;1;5;4;15;6067;1;2461;121;2;6; ; ;1;3266;1;11001
2014;1;55941;03/18/14;11;1;2;1;C;6;1;0;7;2013;0;0;0;0;1534;12;83;20000;1;2;7;140;0;0;5166;27;3;22;1;9;2;90;6066;1;6700;191;2;6; ; ;1;3267;2;11001
2017;4;84229;12/19/17;11;1;2;1;C;5;1; ;5;2017;0;0;0;0;300;11;32;15000;2;2;8;14;0;0;1866;31;0;3;1;5;2;80;6066;1;2166;60;2;6;2;2;1;3268;11;11001
2016;1;69999;04/18/16;11;1;2;1;C;5;1;0;5;2015;0;0;0;0;299;11;47;18000;2;2;1;40;0;0;2448;28;0;6;1;5;3;10;6065;1;2747;87;2;6;2;2;1;3269;11;11001
2018;2;70000;06/21/18;11;1;2;3;T;5;1; ;5;2015;0;0;6;2018;6943;11;168;17000;2;2;0;0;0;0;13549;135;0;13;1;16;6;100;6064;1;20492;100;2;6;2;2;1;3270;11;11001
2016;2;65584;07/02/2016;11;1;2;1;C;5;1;0;1;2015;0;0;0;0;2294;11;54;20000;2;2;18;76;0;0;3234;26;0;6;1;8;3;100;6063;1;5528;124;2;6;2;2;1;3271;1;11001
2017;3;77142;08/28/17;11;1;2;1;C;4;1; ;5;2016;0;0;0;0;575;11;24;20000;2;2;6;34;0;0;2125;24;0;3;1;8;4;90;6063;1;2700;89;2;6;2;2;1;3272;1;11001
2015;1;64011;04/13/15;11;1;2;1;C;5;1; ;9;2014;0;0;0;0;1024;11;28;20000;2;2;1;11;0;0;1566;15;0;2;1;7;2;90;6060;1;2590;104;2;6; ; ;1;3273;1;11001
2014;4;51718;01/22/15;11;1;2;1;C;6;1;0;1;2013;0;0;0;0;5928;12;247;20000;1;2;8;42;0;0;12572;142;0;3;1;7;4;50;6058;1;18500;89;2;6; ; ;1;3274;2;11001
2014;2;51527;07/15/14;11;1;2;1;C;6;1;0;4;2013;0;0;0;0;1573;10;58;20000;1;2;5;55;0;0;3310;10;0;1;1;5;5;70;6058;1;4883;331;2;6; ; ;1;3275;11;11001
2018;1;86278;02/26/18;11;1;2;1;C;4;1; ;11;2017;0;0;0;0;155;11;4;20000;2;2;1;5;0;165;392;4;0;0;1;4;2;5;6058;1;547;98;2;6;2;2;1;3276;13;11001
2017;4;86278;11/28/17;11;1;2;1;N;4;1; ;11;2017;0;0;0;0;155;11;4;20000;2;2;0;5;0;165;392;4;4;0;1;4;1;8;6058;1;547;98;2;6;2;1;1;3277;13;11001
2013;3;55941;10/16/13;11;1;2;1;N;6;1;0;7;2013;0;0;0;0;1534;12;83;20000;1;2;5;30;0;1600;5166;27;2;25;1;9;1;30;6058;1;6700;191;2;6; ; ;1;3278;2;11001
2018;2;86278;05/25/18;11;1;2;1;C;4;1; ;11;2017;0;0;0;0;155;11;4;20000;2;2;0;8;0;165;392;4;0;0;1;4;3;20;6058;1;547;98;2;6;2;2;1;3279;13;11001
2018;1;86176;02/26/18;11;1;2;1;C;3;1; ;10;2017;0;0;0;0;720;12;202;12000;2;2;15;70;0;7168;15887;176;11;15;1;23;1;15;6056;1;16607;90;2;6;2;2;1;3280;12;11001
2014;4;64000;01/30/15;11;1;2;1;C;5;1;0;10;2014;0;0;0;0;951;14;34;20000;2;2;4;19;0;0;1836;18;3;4;1;6;1;60;6054;1;2787;102;2;6; ; ;1;3281;1;11001
2017;3;85553;09/26/17;11;1;2;1;N;4;1; ;9;2017;0;0;0;0;484;11;28;25000;2;2;1;6;0;500;1642;16;11;5;1;5;1;5;6054;1;2126;103;2;6;2;1;1;3282;12;11001
2016;1;65784;03/03/2016;11;1;2;3;T;5;1;0;7;2014;0;0;3;2016;2077;13;77;16000;2;2;0;0;0;0;3570;32;0;0;1;11;6;100;6051;1;5647;112;2;6;2;2;1;3283;2;11001
2015;3;65784;09/03/2015;11;1;2;1;C;5;1;0;7;2014;0;0;0;0;2077;13;77;16000;2;2;8;60;0;0;3570;32;9;0;1;11;3;3;6051;1;5647;112;2;6;2;2;1;3284;2;11001
2015;4;65784;12/02/2015;11;1;2;1;C;5;1;0;7;2014;0;0;0;0;2077;13;77;16000;2;2;0;25;0;0;3570;32;0;0;1;11;4;100;6051;1;5647;112;2;6;2;2;1;3285;2;11001
2015;3;64001;10/06/2015;11;1;2;3;T;6;1;0;8;2014;0;0;9;2015;902;12;55;20000;2;2;0;0;0;0;3322;27;7;8;1;6;6;100;6050;2;4224;123;2;6;2;2;1;3286;1;11001
2015;2;64001;07/03/2015;11;1;2;1;C;6;1;0;8;2014;0;0;0;0;902;12;55;20000;2;2;4;30;0;0;3322;27;0;15;1;6;4;90;6050;1;4224;123;2;6; ; ;1;3287;1;11001
2015;2;68604;06/03/2015;11;1;2;1;N;5;1;0;4;2015;0;0;0;0;115;14;18;14000;1;2;3;23;0;300;782;14;0;14;1;4;2;10;6050;1;897;56;2;6; ; ;1;3288;2;11001
2015;2;64009;07/09/2015;11;1;2;1;C;6;1;0;8;2014;0;0;0;0;218;12;20;20000;2;2;4;46;0;0;1482;12;0;3;1;5;3;40;6050;1;1700;124;2;6; ; ;1;3289;1;11001
2015;1;55894;04/27/15;11;1;2;1;C;4;1;0;9;2013;0;0;0;0;634;11;64;16000;1;2;6;20;0;0;4756;32;0;8;1;8;5;85;6050;1;5390;149;2;6; ; ;1;3290;11;11001
2014;2;51786;07/07/2014;11;1;2;3;T;6;1;0;1;2013;0;0;7;2014;862;13;17;19000;1;2;0;0;0;0;1563;15;0;0;1;5;6;100;6050;1;2425;104;2;6; ; ;1;3291;1;11001
2012;4;42400;01/09/2013;11;1;2;1;C;6;1; ;7;2011;0;0;0;0;880;10;57;17500;1;2;8;32;0;0;3130;16;0;0;0;0;4;60;6050;1;4010;196;2;6; ; ;1;3292;2;11001
2013;3;44769;10/11/2013;11;1;2;3;T;6;1;0;4;2012;0;0;10;2013;317;14;30;17000;1;2;0;0;0;0;2060;12;0;0;0;0;6;100;6050;1;2377;172;2;6; ; ;1;3293;2;11001
2014;1;44314;04/01/2014;11;1;2;3;T;6;1;0;4;2012;0;0;3;2014;945;11;26;15000;1;2;0;0;0;0;1927;15;0;0;0;0;6;100;6050;1;2872;128;2;6; ; ;1;3294;1;11001
2014;1;51786;04/03/2014;11;1;2;1;C;6;1;0;1;2013;0;0;0;0;862;13;17;19000;1;2;0;4;0;0;1563;15;0;0;1;5;6;30;6050;1;2425;104;2;6; ; ;1;3295;1;11001
2013;2;53133;07/09/2013;11;1;2;1;N;5;1;0;6;2013;0;0;0;0;854;11;76;20000;1;2;17;28;0;1150;3826;35;25;10;1;6;1;10;6050;1;4680;109;2;6; ; ;1;3296;1;11001
2013;2;53134;07/09/2013;11;1;2;1;N;5;1;0;6;2013;0;0;0;0;647;10;59;20000;1;2;5;20;0;850;2712;25;23;2;1;6;1;5;6050;1;3359;108;2;6; ; ;1;3297;1;11001
2013;2;50252;07/09/2013;11;2;2;1;C;6;1;0;1;2013;0;0;0;0;955;15;31;18000;1;2;4;36;0;0;2625;26;0;3;1;5;2;100;6050;1;3580;101;2;6; ; ;1;3298;1;11001
2013;2;48063;07/10/2013;11;1;2;1;C;6;1;0;7;2012;0;0;0;0;1706;15;49;20000;1;2;16;34;0;0;3856;24;0;0;1;6;5;100;6050;1;5562;161;2;6; ; ;1;3299;1;11001
2017;3;78937;08/30/17;11;1;2;1;C;5;1; ;8;2016;0;0;0;0;1950;10;130;20000;2;2;10;75;0;0;5156;50;7;8;1;7;4;10;6050;1;7106;103;2;6;2;2;1;3300;1;11001
2014;4;64011;01/26/15;11;1;2;1;C;5;1; ;9;2014;0;0;0;0;1024;11;28;20000;2;2;1;19;0;0;1566;15;1;2;1;7;2;22;6049;1;2590;104;2;6; ; ;1;3301;1;11001
2015;1;64001;04/08/2015;11;1;2;1;C;6;1;0;8;2014;0;0;0;0;902;12;55;20000;2;2;5;45;0;0;3322;27;5;15;1;6;3;20;6047;1;4224;123;2;6; ; ;1;3302;1;11001
2016;3;60283;10/15/16;11;1;2;1;C;5;1;0;3;2014;0;0;0;0;5924;13;152;20000;2;2;10;90;0;0;13832;76;0;38;0;0;5;40;6045;1;19756;182;2;6;2;2;1;3303;11;11001
2016;4;65584;01/05/2017;11;1;2;3;T;5;1;0;1;2015;0;0;12;2016;2294;11;54;20000;2;2;0;0;0;0;3234;26;0;4;1;8;6;100;6044;1;5528;124;2;6;2;2;1;3304;1;11001
2015;1;59370;04/13/15;11;1;2;1;C;5;1;0;2;2014;0;0;0;0;2279;14;70;15000;2;2;7;10;0;0;4972;52;0;6;1;5;3;40;6040;1;7251;96;2;6; ; ;1;3305;1;11001
2015;1;64009;04/13/15;11;1;2;1;C;6;1;0;8;2014;0;0;0;0;218;12;20;20000;2;2;1;8;0;0;1482;12;0;3;1;5;2;90;6040;1;1700;124;2;6; ; ;1;3306;1;11001
2015;3;71584;10/03/2015;11;1;2;1;N;5;1;0;8;2015;0;0;0;0;450;10;59;15000;2;2;4;22;0;678;2617;25;19;6;1;6;1;40;6040;1;3067;105;2;6;2;1;1;3307;1;11001
2015;2;65140;06/02/2015;11;1;2;1;C;4;1;0;12;2014;0;0;0;0;1646;11;6;20000;2;2;5;33;0;0;3534;34;0;4;1;7;2;15;6039;1;5180;104;2;6; ; ;1;3308;2;11001
2015;2;62543;07/17/15;11;1;2;1;C;5;1;0;4;2014;0;0;0;0;1173;10;120;10000;2;2;10;140;0;0;3626;38;0;0;1;4;3;100;6038;1;4799;95;2;6; ; ;1;3309;11;11001
2015;3;62543;10/22/15;11;1;2;1;C;5;1;0;4;2014;0;0;0;0;1173;10;120;10000;2;2;4;7;0;0;3626;38;0;0;1;4;5;80;6038;1;4799;95;2;6;2;2;1;3310;11;11001
2015;4;62543;01/26/16;11;1;2;3;T;5;1;0;4;2014;0;0;1;2016;1173;10;120;10000;2;2;0;0;0;0;3626;38;0;0;1;4;6;100;6038;1;4799;95;2;6;2;2;1;3311;11;11001
2015;1;62543;04/23/15;11;1;2;1;C;5;1;0;4;2014;0;0;0;0;1173;10;120;10000;2;2;3;117;0;0;3626;38;0;0;1;4;2;100;6038;1;4799;95;2;6; ; ;1;3312;11;11001
2014;4;62543;01/30/15;11;1;2;1;C;5;1;0;4;2014;0;0;0;0;1173;10;120;10000;2;2;10;74;0;0;3626;38;0;0;1;4;2;30;6038;1;4799;95;2;6; ; ;1;3313;11;11001
2014;3;62543;10/16/14;11;1;2;1;C;5;1;0;4;2014;0;0;0;0;1173;10;120;10000;2;2;9;43;0;3026;3626;38;0;0;1;4;2;10;6038;1;4799;95;2;6; ; ;1;3314;11;11001
2014;2;62543;07/18/14;11;1;2;1;N;5;1;0;4;2014;0;0;0;0;1173;10;120;10000;2;2;3;13;0;3026;3626;38;38;0;1;4;1;40;6038;1;4799;95;2;6; ; ;1;3315;11;11001
2018;2;77524;06/25/18;11;2;2;3;T;4;1; ;7;2016;0;0;5;2018;1202;12;50;20000;2;3;0;0;0;0;7781;111;0;5;1;19;6;100;6038;1;8983;70;2;6;2;2;1;3316;11;11001
2018;1;86280;02/26/18;11;1;2;1;C;4;1; ;9;2017;0;0;0;0;1029;11;62;18000;1;2;2;25;0;900;3652;64;2;12;1;7;2;25;6032;1;4681;57;2;6;2;2;1;3317;13;11001
2013;4;51773;01/21/14;11;1;2;3;T;6;1;0;12;2012;0;0;1;2014;1196;12;32;17000;1;2;0;0;0;0;2347;14;0;0;0;0;6;100;6030;2;3543;168;2;6; ; ;1;3318;1;11001
2013;4;55837;01/21/14;11;1;2;1;C;6;1;0;8;2013;0;0;0;0;853;15;31;20000;1;2;5;54;0;0;2886;11;0;0;1;5;2;80;6030;2;3739;262;2;6; ; ;1;3319;1;11001
2018;2;84771;05/24/18;11;1;2;1;C;4;1; ;8;2017;0;0;0;0;1883;12;153;20000;1;2;6;60;0;1200;9717;122;0;10;1;14;1;46;6030;1;11600;80;2;6;2;2;1;3320;13;11001
2014;1;51788;04/03/2014;11;1;2;1;C;6;1;0;2;2013;0;0;0;0;845;10;30;18500;1;2;4;11;0;0;1417;12;0;0;1;4;6;30;6029;1;2262;118;2;6; ; ;1;3321;1;11001
2014;2;51788;07/07/2014;11;1;2;3;T;6;1;0;2;2013;0;0;6;2014;845;10;30;18500;1;2;0;0;0;0;1417;12;0;0;1;4;6;100;6029;1;2262;118;2;6; ; ;1;3322;1;11001
2017;4;75496;12/19/17;11;1;2;3;T;5;1; ;12;2015;0;0;11;2017;443;12;21;20000;2;2;0;0;0;0;1181;13;0;1;1;5;6;100;6029;1;1624;91;2;6;2;2;1;3323;11;11001
2014;2;53133;07/05/2014;11;1;2;1;C;5;1;0;6;2013;0;0;0;0;854;11;76;20000;1;2;15;43;0;0;3826;35;0;0;1;6;4;5;6028;1;4680;109;2;6; ; ;1;3324;1;11001
2014;3;53133;10/06/2014;11;1;2;1;C;5;1;0;6;2013;0;0;0;0;854;11;76;20000;1;2;1;6;0;0;3826;35;0;0;1;6;4;85;6028;1;4680;109;2;6; ; ;1;3325;1;11001
2014;4;53133;01/30/15;11;1;2;3;T;5;1;0;6;2013;0;0;12;2014;854;11;76;20000;1;2;0;0;0;0;3826;35;0;0;1;6;6;100;6028;1;4680;109;2;6; ; ;1;3326;1;11001
2014;1;53133;04/01/2014;11;1;2;1;C;5;1;0;6;2013;0;0;0;0;854;11;76;20000;1;2;12;50;0;0;3826;35;0;0;1;6;3;60;6028;1;4680;109;2;6; ; ;1;3327;1;11001
2014;4;59370;01/20/15;11;1;2;1;C;5;1;0;2;2014;0;0;0;0;2279;14;70;15000;2;2;17;78;0;0;4972;52;2;6;1;5;2;40;6026;1;7251;96;2;6; ; ;1;3328;1;11001
2015;1;64004;04/08/2015;11;1;2;1;C;6;1;0;9;2014;0;0;0;0;574;12;58;20000;2;2;6;60;0;0;2776;25;1;3;1;6;2;10;6026;1;3350;111;2;6; ; ;1;3329;1;11001
2015;2;60097;07/09/2015;11;1;2;1;C;5;1;0;2;2014;0;0;0;0;644;10;41;16000;2;2;4;16;0;0;2494;19;2;5;1;6;3;65;6025;1;3138;131;2;6; ; ;1;3330;1;11001
2014;3;63167;09/08/2014;11;1;2;1;A;4;1;0;6;2014;0;0;0;0;1816;15;122;12000;2;2;13;21;0;2900;11076;154;126;28;1;7;1;5;6023;1;12892;72;2;6; ; ;1;3331;3;11001
2018;1;80744;03/16/18;11;1;2;1;C;5;1; ;12;2016;0;0;0;0;638;10;33;20000;2;2;6;53;0;0;3923;33;0;7;1;9;3;20;6023;1;4561;119;2;6;2;2;1;3332;11;11001
2015;1;65677;04/10/2015;11;1;2;1;C;5;1; ;1;2015;0;0;0;0;987;14;45;17500;2;2;3;15;0;0;2554;20;0;10;1;5;1;30;6022;1;3541;128;2;6; ; ;1;3333;1;11001
2015;2;65784;06/04/2015;11;1;2;1;C;5;1;0;7;2014;0;0;0;0;2077;13;77;16000;2;2;5;35;0;0;3570;32;12;9;1;11;2;40;6019;1;5647;112;2;6; ; ;1;3334;2;11001
2018;1;84898;02/27/18;11;1;2;1;C;3;1; ;8;2017;0;0;0;0;77;10;3;20000;2;2;5;25;0;156;432;15;2;6;1;4;3;40;6019;1;509;29;2;5;2;2;1;3335;13;11001
2014;4;53205;01/28/15;11;1;2;3;T;6;1;0;5;2013;0;0;1;2015;408;12;33;14500;1;2;0;0;0;0;1644;16;6;0;0;0;6;100;6018;1;2052;103;2;6; ; ;1;3336;1;11001
2015;2;59816;07/07/2015;11;1;2;1;C;6;1; ;4;2014;0;0;0;0;2679;15;90;19000;2;2;10;80;0;0;6111;51;0;4;1;7;3;20;6016;1;8790;120;2;6; ; ;1;3337;1;11001
2015;4;59816;01/18/16;11;1;2;1;C;6;1; ;4;2014;0;0;0;0;2679;15;90;19000;2;2;15;75;0;0;6111;51;0;4;1;7;5;60;6016;1;8790;120;2;6;2;2;1;3338;1;11001
2015;1;57854;04/13/15;11;1;2;1;C;6;1;0;1;2014;0;0;0;0;953;10;40;16000;2;2;3;15;0;0;2263;20;0;2;1;4;5;25;6015;1;3216;113;2;6; ; ;1;3339;1;11001
2014;4;64009;01/26/15;11;1;2;1;C;6;1;0;8;2014;0;0;0;0;218;12;20;20000;2;2;3;19;0;0;1482;12;3;3;1;5;2;40;6012;1;1700;124;2;6; ; ;1;3340;1;11001
2014;2;59370;07/08/2014;11;1;2;1;C;5;1; ;2;2014;0;0;0;0;2279;14;70;15000;2;2;10;41;0;0;4972;52;0;9;1;5;2;10;6011;1;7251;96;2;6; ; ;1;3341;1;11001
2017;4;83476;11/29/17;11;1;2;1;C;3;1; ;6;2017;0;0;0;0;1807;10;68;20000;2;2;4;20;0;0;2624;84;0;14;1;5;1;35;6011;2;4431;31;2;5;2;2;1;3342;13;11001
2017;3;83476;09/05/2017;11;1;2;1;C;3;1; ;6;2017;0;0;0;0;1807;10;68;20000;2;2;4;8;0;0;2624;84;70;14;1;5;1;15;6011;2;4431;31;2;5;2;2;1;3343;13;11001
2017;2;83476;06/03/2017;11;1;2;1;N;3;1; ;6;2017;0;0;0;0;1807;10;68;20000;2;2;4;11;0;750;2624;84;0;84;1;5;1;1;6011;1;4431;31;2;5;1;1;1;3344;13;11001
2018;2;82187;05/25/18;11;1;2;1;C;4;1; ;2;2017;0;0;0;0;533;11;22;15000;2;2;0;15;0;0;1354;22;0;10;1;10;4;15;6008;1;1887;62;2;6;2;2;1;3345;2;11001
2018;2;80617;05/26/18;11;1;2;1;C;4;1; ;12;2016;0;0;0;0;420;12;61;20000;2;2;2;30;0;0;2797;39;3;7;1;7;5;100;6007;1;3217;72;2;6;2;2;1;3346;13;11001
2018;2;86476;05/22/18;11;1;2;1;C;5;1; ;9;2017;0;0;0;0;1641;11;39;20000;2;2;3;15;0;506;2438;28;23;5;1;9;2;10;6003;1;4079;87;2;6;2;2;1;3347;1;11001
2017;2;82122;05/30/17;11;1;2;1;C;4;1; ;1;2017;0;0;0;0;59;10;4;20000;2;2;1;8;0;0;646;14;0;14;1;6;1;31;6000;2;705;46;2;6;2;2;1;3348;2;11001
2017;2;80575;05/25/17;11;1;2;1;C;6;1; ;11;2016;0;0;0;0;500;0;0;0;0;2;4;60;0;0;2000;15;0;0;1;6;2;80;6000;1;2500;133;2;6;2;2;1;3349;1;11001
2017;2;80426;05/27/17;11;1;2;1;C;6;1; ;10;2016;0;0;0;0;348;10;18;20000;2;2;1;14;0;0;1020;8;0;0;1;7;3;10;6000;1;1368;128;2;6;2;2;1;3350;1;11001
2017;2;55849;05/31/17;11;2;2;1;C;6;2;3;7;2013;0;0;0;0;330;10;8;10000;2;2;0;5;0;0;485;10;0;0;1;5;6;2;6000;1;815;49;2;6;2;2;1;3351;1;11001
2017;2;77136;05/30/17;11;1;2;1;C;5;1; ;6;2016;0;0;0;0;1590;15;42;20000;2;2;4;25;0;0;3429;39;0;0;1;10;2;20;6000;1;5019;88;2;6;2;2;1;3352;2;11001
2017;1;82121;03/28/17;11;1;2;1;N;4;1; ;2;2017;0;0;0;0;241;11;40;20000;2;2;3;9;0;460;1947;15;0;15;1;5;1;3;6000;2;2188;130;2;6;2;1;1;3353;2;11001
2017;1;80426;03/29/17;11;1;2;1;C;6;1; ;10;2016;0;0;0;0;348;10;18;20000;2;2;1;25;0;0;1020;8;0;0;1;7;2;60;6000;1;1368;128;2;6;2;2;1;3354;1;11001
2017;1;80575;03/29/17;11;1;2;1;C;6;1; ;11;2016;0;0;0;0;500;0;0;0;0;2;3;20;0;0;2000;15;15;0;1;6;2;40;6000;1;2500;133;2;6;2;2;1;3355;1;11001
2017;1;77136;03/28/17;11;1;2;1;C;5;1; ;6;2016;0;0;0;0;1590;15;42;20000;2;2;4;21;0;0;3429;39;0;0;1;10;2;10;6000;1;5019;88;2;6;2;2;1;3356;2;11001
2017;3;82225;08/29/17;11;1;2;1;C;5;1; ;2;2017;0;0;0;0;1131;10;42;20000;2;2;4;25;0;0;2200;24;1;23;1;5;2;20;6000;1;3331;92;2;6;2;2;1;3357;1;11001
2017;3;85049;09/01/2017;11;1;2;1;N;5;1; ;9;2017;0;0;0;0;1459;12;68;20000;2;2;4;7;0;803;3659;42;29;13;1;7;1;5;6000;1;5118;87;2;6;2;1;1;3358;1;11001
2017;3;82122;08/29/17;11;1;2;2;I;4;1; ;1;2017;0;0;0;0;59;10;4;20000;2;2;0;0;0;0;646;14;0;14;1;6;1;35;6000;2;705;46;2;6;2;2;1;3359;2;11001
2017;3;80575;09/04/2017;11;1;2;3;T;6;1; ;11;2016;0;0;9;2017;500;0;0;0;0;2;0;0;0;0;2000;15;0;0;1;6;6;100;6000;1;2500;133;2;6;2;2;1;3360;1;11001
2017;3;80426;08/30/17;11;1;2;1;C;6;1; ;10;2016;0;0;0;0;348;10;18;20000;2;2;2;30;0;0;1020;8;0;0;1;7;3;90;6000;1;1368;128;2;6;2;2;1;3361;1;11001
2017;3;84228;09/22/17;11;1;2;1;C;5;2;1;6;2017;0;0;0;0;233;0;0;0;0;2;2;13;0;0;638;13;0;0;1;3;2;30;6000;1;871;49;2;6;2;2;1;3362;11;11001
2017;3;55849;09/01/2017;11;2;2;1;C;6;2;3;7;2013;0;0;0;0;330;10;8;10000;2;2;0;5;0;0;485;10;0;0;1;5;6;15;6000;1;815;49;2;6;2;2;1;3363;1;11001
2017;3;77136;08/29/17;11;1;2;1;C;5;1; ;6;2016;0;0;0;0;1590;15;42;20000;2;2;3;57;0;0;3429;39;0;0;1;10;2;70;6000;1;5019;88;2;6;2;2;1;3364;2;11001
2017;4;84228;12/18/17;11;1;2;1;C;5;2;1;6;2017;0;0;0;0;233;0;0;0;0;2;3;20;0;0;638;13;0;0;1;3;3;80;6000;1;871;49;2;6;2;2;1;3365;11;11001
2017;4;77136;11/22/17;11;1;2;1;C;5;1; ;6;2016;0;0;0;0;1590;15;42;20000;2;2;5;80;0;0;3429;39;0;0;1;10;3;90;6000;1;5019;88;2;6;2;2;1;3366;2;11001
2017;4;80426;11/23/17;11;1;2;1;C;6;1; ;10;2016;0;0;0;0;348;10;18;20000;2;2;0;12;0;0;1020;8;0;0;1;7;4;90;6000;1;1368;128;2;6;2;2;1;3367;1;11001
2017;4;82225;11/22/17;11;1;2;1;C;5;1; ;2;2017;0;0;0;0;1131;10;42;20000;2;2;3;22;0;0;2200;24;0;23;1;5;2;90;6000;1;3331;92;2;6;2;2;1;3368;1;11001
